gene_name	log2FoldChange	log2FC.shrink	pvalue	padj	de_vector	condition
CJJ81176_0650	-0.14832712933944808	-0.13079302001151807	0.15709239427428293	0.3241617881849233	0	Ns
CJJ81176_0651	-0.026555198074286475	-0.007975994332599233	0.8827993528158045	0.9395845404894833	0	Ns
CJJ81176_0652	0.3132809116087793	0.2804767387038433	0.007366361478005029	0.03777295135619967	1	Ns
CJJ81176_0653	0.2681135106345255	0.10784771290226045	0.4334774017659377	0.6211901499244031	0	Ns
CJJ81176_0654	0.2047711292480266	0.1812232906257237	0.0754089948191956	0.19672390327285041	0	Ns
CJJ81176_0655	0.18180384056301385	0.14061076630147723	0.2794255703860231	0.4760090507910613	0	Ns
CJJ81176_0656	-0.17557287616784095	-0.10725397254558552	0.43685557459671304	0.6245029322698025	0	Ns
CJJ81176_0657	-1.8641143527998525	-1.606833011634358	6.875528145723582e-5	0.0010591869652075896	-1	Ns
CJJ81176_0658	-0.3453613652154247	-0.21555953041538498	0.15602500378090273	0.32270449277369584	0	Ns
CJJ81176_0659	-0.4305896820363808	-0.38556215657539833	0.001135964727217872	0.008982163573178483	-1	Ns
CJJ81176_0660	-0.05389302784471084	-0.042926260801989274	0.6446573243289042	0.7829991041428895	0	Ns
CJJ81176_0661	-0.40323503231876207	-0.34411433563989274	0.0063434822195688415	0.03381598597640558	-1	Ns
CJJ81176_0662	-0.16143614259507874	-0.05554278942660072	0.6736187261424771	0.8032912351802202	0	Ns
CJJ81176_0663	0.6011356219901829	0.05198385066191317	0.49246588054998697	0.6666876231354305	0	Ns
CJJ81176_0664	-0.5336876298003034	-0.14886599590124244	0.2626659663658047	0.4583828924762627	0	Ns
CJJ81176_0665	-0.40870341583222264	-0.34425193241347923	0.008516354033082173	0.0415772466571845	-1	Ns
CJJ81176_0666	0.3474076984182281	0.32748993512480934	8.53784945618315e-5	0.0012505849982130566	1	Ns
CJJ81176_0667	0.03442763722702483	0.035015266996682975	0.7676410901350194	0.86745588217396	0	Ns
CJJ81176_0668	0.28690725363911107	0.2713209905226769	7.992297997620982e-4	0.006911752551721954	1	Ns
CJJ81176_0669	-0.6256574294386592	-0.5572142650538106	1.9154523375200015e-4	0.002328512467447784	-1	Ns
CJJ81176_0670	-0.15745841898724358	-0.12471568622320292	0.23344555186874205	0.4226618046498906	0	Ns
CJJ81176_0671	-0.33602874841193126	-0.31397835344229713	5.67623119467914e-4	0.005371027736582224	-1	Ns
CJJ81176_0672	-0.2546698312939991	-0.19177295654802853	0.1133820387223608	0.2594285572302929	0	Ns
CJJ81176_0673	-0.05300615834635514	-0.04155635842898612	0.6937779613779768	0.8199611223428867	0	Ns
CJJ81176_0674	0.10427730330057772	0.08383319130843321	0.45845501609235184	0.6385495820397761	0	Ns
CJJ81176_0675	0.24914678478850985	0.15073046722833325	0.2988594000976813	0.49313180791741135	0	Ns
CJJ81176_0676	-0.6097082432893787	-0.29350339763150896	0.08793780366694569	0.2173511136277067	0	Ns
CJJ81176_0677	0.12382370064212499	0.03465446692174588	0.7709410188082519	0.8686453976105587	0	Ns
CJJ81176_0678	-0.4803634063910848	-0.2059003432587762	0.18019166486595087	0.35373498844286083	0	Ns
CJJ81176_0679	-0.1629007933005005	-0.06321851335971797	0.6460576696982936	0.7832463064795459	0	Ns
CJJ81176_0680	-0.45560746206427216	-0.379440019205086	0.008032034849822199	0.040431679652485265	-1	Ns
CJJ81176_0681	0.22694511740281045	0.19607683088145367	0.054278387989468505	0.1577162265645207	0	Ns
CJJ81176_0682	-0.9544812194348764	-0.7926534457804015	6.58969448130812e-4	0.005977555349288127	-1	Ns
CJJ81176_0683	-1.5474512932320348	-1.493806339318097	4.844629622605253e-14	8.657353135595586e-12	-1	Ns
CJJ81176_0684	-2.2091205917764922	-0.14447099411699343	0.05167653412012415	0.15188481327740436	0	Ns
CJJ81176_0685	-0.5195420625986135	-0.4695998138716198	1.559392838906305e-4	0.001962419016285611	-1	Ns
CJJ81176_0686	-0.0839218158913992	-0.017864076942152175	0.874581123931518	0.9373746552283757	0	Ns
CJJ81176_0687	-0.3982465489308069	-0.13442920412429546	0.3235335880429493	0.5181498548769953	0	Ns
CJJ81176_0688	0.09495349609406639	0.0734189604939542	0.5315561104486551	0.694364597493967	0	Ns
CJJ81176_0689	0.22304648109339734	0.20673787096541157	0.029425505751217166	0.10112188226427898	0	Ns
CJJ81176_0690	0.4200152473590929	0.38060168236686603	6.956063950024914e-4	0.006215243139347261	1	Ns
CJJ81176_0691	0.4343333716707443	0.3815928123823449	0.002157586907961244	0.014944216296615282	1	Ns
CJJ81176_0692	0.23404104875129414	0.21248434005360864	0.016184127808690215	0.06509295288575198	0	Ns
CJJ81176_0693	-0.8697537300187448	-0.549190508012346	0.01647311228657352	0.06570859744666714	0	Ns
CJJ81176_0694	-0.43886198934488396	-0.14764591484990097	0.28606635223457866	0.4839296522323988	0	Ns
CJJ81176_0695	-0.23145955873161264	-0.16487379554891976	0.2139042787162971	0.40151990132985604	0	Ns
CJJ81176_0696	-0.871517055442263	-0.8154957733988382	1.9303027901973143e-7	7.993511655105726e-6	-1	Ns
CJJ81176_0697	0.16316308826516557	0.1302693668073528	0.27664608079888875	0.4726257613648319	0	Ns
CJJ81176_0698	0.5543598091527225	0.43139276760104106	0.010209277633809407	0.04751036232192034	1	Ns
CJJ81176_0699	-0.1253327344559229	-0.11344481776875862	0.193867285983211	0.3725170323139764	0	Ns
CJJ81176_0700	-0.056118489545322316	-0.0499760974235842	0.567095338263569	0.725046993713657	0	Ns
CJJ81176_0701	0.12066072753668135	0.10083283139592836	0.3618383124541704	0.5548086913075336	0	Ns
CJJ81176_0702	-0.3623951290529793	-0.31500707707868747	0.00436322970981703	0.025315232115074783	-1	Ns
CJJ81176_0703	0.11926353487660434	0.09752312620220098	0.3880316236715035	0.5809342289678162	0	Ns
CJJ81176_0704	-1.1190712018597542	-0.750336647588796	0.007262219657836635	0.03739938480851316	-1	Ns
CJJ81176_0705	0.2909530804657317	0.020590965634076433	0.7634125395639	0.8650717870644827	0	Ns
CJJ81176_0706	-0.0852686452051635	-0.019913601806569904	0.8614432955381197	0.9292773354129951	0	Ns
CJJ81176_0707	-0.24575890802144007	-0.14824373374775765	0.31384423471166484	0.5106588494209987	0	Ns
CJJ81176_0708	0.02003670696482134	0.015934714926025596	0.893047575368716	0.944864426988689	0	Ns
CJJ81176_0709	-0.23590429166615412	-0.2084021642895639	0.037283477989371476	0.12113740939455786	0	Ns
CJJ81176_0710	-0.06258839201971653	-0.03405290272165566	0.7982766236388883	0.8882442879468826	0	Ns
CJJ81176_0711	0.054621620797983626	0.04894248804660002	0.528479940781881	0.6908512466548802	0	Ns
CJJ81176_0712	0.02492099769340747	0.020549731635899255	0.8124134827759297	0.8972700208409062	0	Ns
CJJ81176_0713	-0.26728676644441784	-0.2329325172880442	0.031090945485485234	0.10522636284576158	0	Ns
CJJ81176_0714	-0.5018610307823433	-0.46498255784089626	2.949999333828534e-5	5.32489778742585e-4	-1	Ns
CJJ81176_0715	-0.1264182490803527	-0.08403414931792375	0.5252398093331346	0.6893037895103923	0	Ns
CJJ81176_0716	-1.1088948441203756	-1.0621151173990517	5.443704256432757e-11	4.053291460935557e-9	-1	Ns
CJJ81176_0717	-0.419547970285639	-0.3981885873412666	2.994794036345599e-6	8.730822419274113e-5	-1	Ns
CJJ81176_0718	-0.32999195931889796	-0.3112009071122775	3.5980944182195353e-4	0.0037210832375314485	-1	Ns
CJJ81176_0719	-0.12280762178112399	-0.10842844196124336	0.2318726993652265	0.4215981355331636	0	Ns
CJJ81176_0720	-0.027182043780998987	-0.01735550667923957	0.8800110518994901	0.9388672779327388	0	Ns
CJJ81176_0721	-0.06760643966911402	-0.05076994319579861	0.6859332206560246	0.8155440221638829	0	Ns
CJJ81176_0722	0.3941934534549686	0.3576787825752602	0.001044804057107713	0.008486658409324924	1	Ns
CJJ81176_0723	-0.1557540005559943	-0.12393733555915015	0.26495033929760364	0.4605702882537137	0	Ns
CJJ81176_0724	-0.10172012483247149	-0.09257073621341563	0.25799173803767106	0.4515487129023684	0	Ns
CJJ81176_0725	-0.21601255869209354	-0.15777993869039247	0.222486963089506	0.41042243959260005	0	Ns
CJJ81176_0726	0.07237261162982778	0.0487782650730562	0.7023495085534457	0.8285298010930633	0	Ns
CJJ81176_0727	-0.20825620918408397	-0.16996233004252465	0.1332922438400356	0.289069465706485	0	Ns
CJJ81176_0728	-0.1753642678458809	-0.1105701912332739	0.41866219476946726	0.6077573859082356	0	Ns
CJJ81176_0729	0.022765068213345153	0.015701576699943164	0.863750731056606	0.9292773354129951	0	Ns
CJJ81176_0730	-0.4945554914180549	-0.39430427685236524	0.01179678299013263	0.05283421354227321	0	Ns
CJJ81176_0731	0.011063741436352702	0.00507379390591732	0.959506547956687	0.9838198833528122	0	Ns
CJJ81176_0732	-0.5820184158027011	-0.5537357274968323	5.051553425649193e-9	2.958220388054178e-7	-1	Ns
CJJ81176_0733	0.10541659783979591	0.06330675159181855	0.6441341998034058	0.7829991041428895	0	Ns
CJJ81176_0734	0.2978647797651816	0.05108451658076775	0.6223207899232556	0.769078320603636	0	Ns
CJJ81176_0735	-0.5279933635318952	-0.4370720085724357	0.0059051703041695085	0.031880783485048074	-1	Ns
CJJ81176_0736	-0.49866202091234263	-0.3498353701109688	0.037281010574020876	0.12113740939455786	0	Ns
CJJ81176_0737	0.12031362127643007	0.09553439410882986	0.40257004855648454	0.5925228082057995	0	Ns
CJJ81176_0738	0.4609098855278604	0.42819720934263633	3.973174535981685e-5	6.853850088852133e-4	1	Ns
CJJ81176_0739	0.2127725111121391	0.18697739425933882	0.05579883684637951	0.16160862470742332	0	Ns
CJJ81176_0740	-0.2851721377300609	-0.1604216963684245	0.2724279515378453	0.4681045667289707	0	Ns
CjNC13	-0.5920405782744409	-0.44789978090479776	0.0120110451095616	0.05339238211638453	0	Ns
CJJ81176_0741	0.061967689157276094	0.053355470967704224	0.5221487157509368	0.688818933766735	0	Ns
CJJ81176_0742	-0.6311220109231912	-0.555868257872906	3.186624920926853e-4	0.003389582579581123	-1	Ns
CJJ81176_0743	0.3586182580838524	0.30259342289905283	0.016727490515669477	0.06642672344778079	0	Ns
CJJ81176_0744	-0.07974330919940122	-0.049069229085525565	0.6458298106218077	0.7832463064795459	0	Ns
CJJ81176_0745	0.5369026252602273	0.3336519382191345	0.057317092430777206	0.16361923989424737	0	Ns
CJJ81176_0746	0.5166654844245894	0.46273843100300854	4.431146146422515e-4	0.004350801188822547	1	Ns
CJJ81176_0747	-0.7131180516554649	-0.2785108087116083	0.08846773353849789	0.21797984452342303	0	Ns
CJJ81176_0748	0.19668968526663888	0.16128588738100738	0.1597709737979782	0.326676173553487	0	Ns
CJJ81176_0749	0.10362059972326929	0.08190727131549515	0.4421546434306023	0.628415442606981	0	Ns
CJJ81176_0750	0.1726308646542558	0.04455328957438092	0.7109410269531785	0.8347251085186136	0	Ns
CJJ81176_0751	0.5398580135186436	0.16936337689785647	0.21798830421772505	0.4069142060757438	0	Ns
CJJ81176_0752	-1.551519620325642	-0.11897583875828802	0.1248472148979403	0.2774754791829132	0	Ns
CJJ81176_0753	-0.08976316979125527	-0.019852733876878824	0.8595403192643316	0.928095800921668	0	Ns
CJJ81176_0754	-0.2867995782928409	-0.05294326648837362	0.6184423589934441	0.76587421727046745	0	Ns
CJJ81176_0755	0.4066573094702366	0.11564626110861913	0.3708956764406359	0.564758187595036	0	Ns
CJJ81176_0756	-1.590401831077222	-1.271647999198101	6.879079650568664e-4	0.006204767289511458	-1	Ns
CJJ81176_0757	0.19433349883064188	0.17601339013293757	0.0450586896592409	0.13906714753206129	0	Ns
CJJ81176_0758	-0.3796536772955919	-0.1610726267563632	0.2660553932106942	0.4615931919102044	0	Ns
CJJ81176_0759	-2.3768173460188398	-2.106896047018074	8.85353141269142e-6	2.081744820326259e-4	-1	Ns
CJJ81176_0760	-0.5428002406486481	-0.04086650001072703	0.5724095755374699	0.729597654411882	0	Ns
CJJ81176_0761	-0.44317167547946124	-0.1523831896925629	0.28389313061222476	0.4816634967383327	0	Ns
CJJ81176_0762	-1.6145891762250115	-0.017588578430014924	0.48240972103179547	0.6610936897882044	0	Ns
CJJ81176_0763	-0.739549895593762	-0.36631925409622224	0.05167192973093283	0.15188481327740436	0	Ns
CJJ81176_0764	0.43332006305273635	0.07505825939652941	0.47478946768696745	0.6532997658536754	0	Ns
CJJ81176_0765	-1.152092250711187	-0.023658739790228592	0.5940199607972767	0.7460472977494436	0	Ns
CJJ81176_1727	0.2615741931320946	0.027689918233857067	0.7445138405574552	0.8577989897331866	0	Ns
CJJ81176_1728	-0.7450147860169074	-0.2796882206434937	0.08852640451000744	0.21797984452342303	0	Ns
CJJ81176_0772	-0.4376193256039091	-0.3323555134043717	0.04122274476278572	0.12987061327644023	0	Ns
CJJ81176_0773	-0.8843842152697203	-0.6950868568770254	0.002459801142477742	0.016340760749471096	-1	Ns
CJJ81176_0774	-0.40747360040037434	-0.2862269195886896	0.0645523198281773	0.17692483977446752	0	Ns
CJJ81176_0775	-0.08120924931759031	-0.05242086295838918	0.6873212389914316	0.8155664369705766	0	Ns
CJJ81176_0776	-0.37593222031975093	-0.3394051524987693	0.0019306804848927858	0.013636861764835605	-1	Ns
CJJ81176_0777	-0.7121513729300168	-0.6011204906267592	9.045573710474046e-4	0.007588939070712263	-1	Ns
CJJ81176_0778	0.2146921908644307	0.1724614057209921	0.14111689974305908	0.300567222694692	0	Ns
CJJ81176_0779	0.01784136592482261	0.014092069043360926	0.9135391939265979	0.9580367016119897	0	Ns
CJJ81176_0780	0.3799732298611081	0.3498637950875413	4.4705128913711e-4	0.004365468052939975	1	Ns
CJJ81176_0781	0.15270798226583776	0.09178586679753643	0.5240365899761362	0.6890753394314609	0	Ns
CJJ81176_0782	4.999847047707748	4.979750241842555	1.3499466757314416e-107	2.412354709532086e-104	1	Ns
CJJ81176_0783	0.3171435369587023	0.29839636702373645	4.563366063239858e-4	0.004431921279896537	1	Ns
CJJ81176_0784	-0.3674408083034282	-0.2894397645066515	0.03973974206838479	0.12749536638456666	0	Ns
CJJ81176_0785	0.06806919244670467	0.06189019494575647	0.44734142360808155	0.6300428077428296	0	Ns
CJJ81176_0786	0.13666011016589974	0.11616206335132964	0.2714131411224132	0.4677100127152868	0	Ns
CJJ81176_0787	0.218514456344151	0.1663875396016464	0.21471879169214417	0.4022038582325594	0	Ns
CJJ81176_0788	6.108181917226409e-5	0.0016225959595398017	0.9997815436893154	0.9997815436893154	0	Ns
CJJ81176_0789	-0.17756521346163046	-0.09673704782223674	0.4917695175184426	0.6666876231354305	0	Ns
CJJ81176_0790	-0.6693824016622286	-0.5134497729510805	0.007981251480024933	0.0403123505720222	-1	Ns
CJJ81176_0791	0.1596264494438427	0.12292950006623102	0.29505101548545704	0.49047085085815045	0	Ns
CJJ81176_0792	0.01681661224664538	0.014001131453767808	0.8956305613195076	0.947036575785775	0	Ns
CJJ81176_0793	0.13086357848441935	0.10849136532800399	0.31233262479363594	0.50878614449063575	0	Ns
CJJ81176_0794	0.0012223865806334636	0.0021330668065559126	0.9917557996137849	0.9967759358323023	0	Ns
CJJ81176_0795	0.15511594329852477	0.1352668049856506	0.17365630303841637	0.3448521631611259	0	Ns
CJJ81176_0796	-0.09548995192567263	-0.08600913025885941	0.2438356555767144	0.4331720418260824	0	Ns
CJJ81176_0797	0.30535746632759375	0.2692960411479918	0.012369138884831146	0.05430872527565911	0	Ns
CJJ81176_0798	-0.44385602417762965	-0.37715699799104213	0.0057446203282854125	0.03135359488742365	-1	Ns
CJJ81176_0799	0.368074238706496	0.3361472871321315	3.5137944247871477e-4	0.0036720179164296102	1	Ns
CJJ81176_0800	0.23154520888049807	0.16260589018158528	0.23125715620166706	0.42126048739284305	0	Ns
CJJ81176_0801	0.16112340828609711	0.1475981496184677	0.09625313369785987	0.22964532699342538	0	Ns
CJJ81176_0802	-0.004368776830689104	-7.740445987019803e-4	0.9748406182589975	0.9916089511387458	0	Ns
CJJ81176_0803	0.2978497493664371	0.22897811248079766	0.09207270009546153	0.2229456843774929	0	Ns
CJJ81176_0804	0.43306200924428767	0.3974156925190059	2.2052413411584776e-4	0.0025756642331047053	1	Ns
CJJ81176_0805	-0.9513286193352847	-0.8801897169893294	1.4686243906927806e-6	4.8600588632740724e-5	-1	Ns
CJJ81176_0806	0.22170558893296458	0.038762129068167235	0.7105953819198244	0.8347251085186136	0	Ns
CJJ81176_0807	0.9932287953949427	0.03008184579711015	0.526171865510701	0.6893468648589609	0	Ns
CJJ81176_0808	-0.7033608743515711	-0.1566369937716257	0.20236964453940084	0.38718903082645534	0	Ns
CJJ81176_0809	-0.3204143066650151	-0.2660685423827662	0.03565111197722521	0.11689639835468156	0	Ns
CJJ81176_0810	-0.7027833188135031	-0.5117043921944576	0.011484742483082632	0.05181702783866188	0	Ns
CJJ81176_0811	-0.09685556829850667	-0.06996009831831672	0.5977742873128851	0.7485792932222324	0	Ns
CJJ81176_0812	-0.2927166930952211	-0.2509123762091102	0.019121307647339148	0.07270165269318098	0	Ns
CJJ81176_0813	-0.9260369361386683	-0.5103549729104488	0.024542621695497476	0.08795280530826882	0	Ns
CJJ81176_0814	-0.0669692071004273	-0.047553377564475044	0.7100399407847953	0.8347251085186136	0	Ns
CJJ81176_0815	-0.9704460608737816	-0.35828749735324217	0.04449346338083144	0.13779864655380553	0	Ns
CJJ81176_0816	0.13688538853591267	0.1107409911001371	0.3082206533965627	0.504209935641271	0	Ns
CJJ81176_0817	-0.1373303448552364	-0.10235706063410945	0.3852527588562852	0.58020409631211	0	Ns
CJJ81176_0818	0.33792656672959254	0.13193705749914708	0.34879250162588915	0.544360000354117	0	Ns
CJJ81176_0819	-0.001632919577736731	-9.536811591011884e-4	0.987949801485848	0.9966679900953553	0	Ns
CJJ81176_0820	0.8329930925751051	0.5762655616745094	0.011476998186402146	0.05181702783866188	0	Ns
CJJ81176_0821	-0.3033579515423924	-0.262979008980043	0.018677400267154618	0.07166660665426745	0	Ns
CJJ81176_0822	-0.2911537699783931	-0.22686272135301702	0.07453061209132562	0.19480794322222528	0	Ns
CJJ81176_0823	0.10194970033798548	0.08674914647003802	0.38353192661900887	0.5793504250787563	0	Ns
CJJ81176_0824	0.024602535339781836	0.021959952296497297	0.8208853407140944	0.9025622824663292	0	Ns
CJJ81176_0825	0.0028524779659812594	0.001956612130904369	0.9767679613480189	0.9917524698459715	0	Ns
CJJ81176_0826	-0.12177958427039512	-0.10569617073230117	0.24212346134367738	0.4318110034143228	0	Ns
CJJ81176_0827	0.14342777148167773	0.1293747515647244	0.13175547152038042	0.2871305214718534	0	Ns
CJJ81176_0828	0.17442235169280992	0.14535905143126393	0.1825457932606423	0.3561237254986548	0	Ns
CJJ81176_0829	-0.3857068726593402	-0.23235502943181227	0.13497300938770343	0.2906925915465051	0	Ns
CJJ81176_0830	0.14946905100304683	0.10513864600490472	0.4672268990458939	0.6467346774554704	0	Ns
CJJ81176_0831	0.22589399129267707	0.1864526253232743	0.11579359839568028	0.2635963825899117	0	Ns
CJJ81176_0832	-0.20019257533059898	-0.13189623111616974	0.345866606969168	0.5416859129306776	0	Ns
CJJ81176_0833	0.1209290226718447	0.10284040334606925	0.34959744707409396	0.5451401727062879	0	Ns
CJJ81176_0834	0.1454881253167437	0.11264529823967376	0.3511442915392239	0.5452979636275431	0	Ns
CJJ81176_0835	-0.17372710225357602	-0.12513738855874876	0.3227711173868721	0.5181498548769953	0	Ns
CJJ81176_0836	0.6083837305457676	0.535992841101048	4.011826273694475e-4	0.0040635195750950885	1	Ns
CJJ81176_0837	-0.23019869022792694	-0.19285144031843462	0.08538109737852734	0.21339303638521448	0	Ns
CJJ81176_0838	-0.0748013741597565	-0.06533212203601473	0.4895302851858224	0.6666876231354305	0	Ns
CJJ81176_0839	0.23830468378871741	0.20602263700968912	0.051769245524201334	0.1519074577204397	0	Ns
CJJ81176_0840	-0.60705029692223	-0.313626806598761	0.07356346032389496	0.19360515993932298	0	Ns
CJJ81176_0841	-0.10470109752582428	-0.07723888040563642	0.5208693779313747	0.6879479514880757	0	Ns
CJJ81176_0842	0.2297146668374033	0.11846812043229146	0.40685026609591685	0.5964244671972135	0	Ns
CJJ81176_0843	-0.1731309279795063	-0.13788628086526422	0.225739306859614	0.4151128878834958	0	Ns
CJJ81176_0844	-0.2454637961423479	-0.1140472403149841	0.4403308609415272	0.6269900619474471	0	Ns
CJJ81176_0845	0.2339562241456917	0.19917454795727346	0.06590116784732675	0.1792471642970668	0	Ns
CJJ81176_0846	-0.6291796280269726	-0.19819220625322068	0.16364990108498118	0.33307787384836146	0	Ns
CJJ81176_0847	1.449102790242023	1.3987895620011919	1.1675410252228859e-13	1.7386631767277473e-11	1	Ns
CJJ81176_0848	-0.47188488985909105	-0.34509835186600285	0.031179705733253862	0.1053272857189502	0	Ns
CJJ81176_0849	0.1940026369037418	0.1762556498625331	0.03862380147015071	0.12436168149037714	0	Ns
CJJ81176_0850	0.10330313492156087	0.08576060314931959	0.4303524121963519	0.6186965089258897	0	Ns
CJJ81176_0851	0.009304566534589947	0.006913745353816437	0.948137072654212	0.9793762710017785	0	Ns
CJJ81176_0852	-0.067696249972567693	-0.05961398518121571	0.5279924562753524	0.690773357098198	0	Ns
CJJ81176_0853	0.5068915319866089	0.11523350355642684	0.33851570529697905	0.5348608005001783	0	Ns
CJJ81176_0854	0.19037896852304872	0.10006996724214967	0.5074797009517009	0.6789964451171424	0	Ns
CJJ81176_0855	0.31546349449074035	0.29375889058110055	8.527756166267586e-4	0.007326490514000084	1	Ns
CJJ81176_0856	1.6375905327733993	0.04109999261708359	0.3510411106128276	0.5452979636275431	0	Ns
CJJ81176_0857	0.36592984903251685	0.33420773887929395	0.0010150074630666344	0.0083202675986242	1	Ns
CJJ81176_0858	-0.15566657276158724	-0.11359865317304656	0.3844677706625868	0.58020409631211	0	Ns
CJJ81176_0859	0.07867870172916408	0.06801557836358207	0.4463149488900062	0.6300428077428296	0	Ns
CJJ81176_0860	0.8621420581024294	0.6187484616711211	0.007542738274468205	0.0384013484230048	1	Ns
CJJ81176_0861	0.22717623917016064	0.21432458521503395	0.012144217081833782	0.053799996149098916	0	Ns
CJJ81176_0862	-0.5787370734219065	-0.5274385849875096	6.554128312315562e-5	0.0010184545473137312	-1	Ns
CJJ81176_0863	0.020083354160650657	0.013872647405845293	0.901226734006697	0.9501428753215148	0	Ns
CJJ81176_0864	0.6489750903431247	0.23867112916684172	0.12614033059611338	0.27840678828653853	0	Ns
CJJ81176_0865	-0.8350524849463776	-0.7627486930294333	6.915025376806295e-6	1.6698851822098446e-4	-1	Ns
CJJ81176_0866	-0.4450616631256377	-0.36665435429175464	0.010324654547304704	0.04792248747021689	-1	Ns
CJJ81176_0867	-0.11718178953478786	-0.06722055208141975	0.6228954000313098	0.769256447723532	0	Ns
CJJ81176_0868	-0.7808468358300674	-0.34904752198041067	0.05629836786634453	0.16200000055892186	0	Ns
CJJ81176_0869	0.16745213075134716	0.1500781473983195	0.048131624130256095	0.14517625360149003	0	Ns
CJJ81176_0870	-0.5916754038444006	-0.4442188980221252	0.013036854230781639	0.05573411126891576	0	Ns
CJJ81176_0871	-0.19280671105518632	-0.1452408022772167	0.23245257736179398	0.42214710949748563	0	Ns
CJJ81176_0872	-0.2149022753248354	-0.17274220681822638	0.09126610983500899	0.22267783252244508	0	Ns
CJJ81176_0873	-0.10939519401980487	-0.08214788120634978	0.4535362459212321	0.6346666182155378	0	Ns
CJJ81176_0874	0.07502214556868617	0.0679091141176299	0.49876438665020173	0.6726731765614419	0	Ns
CJJ81176_0875	0.20342114003586786	0.10839067084034582	0.4178382008572297	0.6072379542685776	0	Ns
CJJ81176_0876	-0.30501597185200124	-0.22923197150709893	0.08361237537494787	0.21119116271669858	0	Ns
CJJ81176_0877	-1.0703736965459105	-0.3367669101075984	0.045933498241302835	0.14137272045180171	0	Ns
CJJ81176_0878	-0.5068017553212342	-0.31968160342311325	0.06081758528885762	0.17007985119121843	0	Ns
CJJ81176_0879	-0.14367307195205584	-0.10083506409536536	0.4351680393479276	0.6226143205082039	0	Ns
CJJ81176_0880	0.38670052621032475	0.2807720440567268	0.06369152206919405	0.1756431326198299	0	Ns
CJJ81176_0881	-0.20034057305993916	-0.13437578505598868	0.3345335817861683	0.5304449961418659	0	Ns
CJJ81176_0882	0.16811877567130837	0.13248978890524316	0.2718315756565933	0.4679797935436727	0	Ns
CJJ81176_0883	0.0521739873078485	0.039134407825733145	0.7473040763619301	0.8593515987508166	0	Ns
CJJ81176_0884	0.04381166995434909	0.029066626795941224	0.826225171739708	0.90571071334604	0	Ns
CJJ81176_0885	0.05165685475558043	0.03999866147365757	0.733725379763768	0.848103010115041	0	Ns
CJJ81176_0886	3.1035769666678896	0.08284988778653452	0.060033797411130914	0.16867986788316186	0	Ns
CJJ81176_0887	-0.6040022870666802	-0.4426583588131962	0.015613492896581677	0.06355651892070947	0	Ns
CJJ81176_0888	0.29545037533395707	0.007257692608376131	0.8558905337881865	0.9263794105339134	0	Ns
CJJ81176_0889	-0.5641296615381145	-0.4732055497293414	0.0026385121023565473	0.017334636495996876	-1	Ns
CJJ81176_0890	-0.5612474317219113	-0.5298329700741481	2.23909370382278e-6	7.01975517321282e-5	-1	Ns
CJJ81176_0891	-0.13061433757853294	-0.06760463141510535	0.6156752093900624	0.7639366443108321	0	Ns
CJJ81176_0892	0.311158819609895	0.21833314669546805	0.12515122340314944	0.2774754791829132	0	Ns
CJJ81176_0893	-0.49810118539678067	-0.4729126849838546	3.124690914401246e-7	1.2408494808966724e-5	-1	Ns
CJJ81176_0894	0.007500485306970516	0.00565063423195429	0.9624183620468884	0.9841064084063806	0	Ns
CJJ81176_1729	-0.09839389703825824	-0.0064714870821970544	0.9053375099393355	0.9527904182930462	0	Ns
CJJ81176_0897	-0.22978599708037822	-0.16146190233089144	0.22898855924017344	0.41883577826222107	0	Ns
CJJ81176_0898	-0.4413180996722559	-0.2529653600381076	0.12073147330262525	0.2699711490691815	0	Ns
CJJ81176_0899	-0.12311510553632833	-0.08776528595042678	0.48831480161118357	0.6666299086930367	0	Ns
CJJ81176_0900	0.07502672490831608	0.061011743730106933	0.46181571809623484	0.6418137152754434	0	Ns
CJJ81176_0901	-0.3575508272709714	-0.28419975349716564	0.039001288964140436	0.1253512650699981	0	Ns
CJJ81176_0902	-0.06769624440521735	-0.060178125497959645	0.4064483493999288	0.5964244671972135	0	Ns
CJJ81176_0903	0.030843196890789643	0.023420057339646114	0.840126625656918	0.915989188559434	0	Ns
CJJ81176_0904	0.04753908297603691	0.03881441376291098	0.7481662638812572	0.8593656585544905	0	Ns
CJJ81176_0905	0.12064958510599329	0.11090365105634882	0.15398556191552296	0.319967673422139	0	Ns
CJJ81176_0906	-0.07655432410424444	-0.06798523533637292	0.47444835269021196	0.6532997658536754	0	Ns
CJJ81176_0907	0.16889746943369718	0.1296247127318636	0.31043234165389766	0.5066142415849453	0	Ns
CJJ81176_0908	0.034915171583444586	0.024929215534940815	0.8486706733327348	0.9208102569797189	0	Ns
CJJ81176_0909	1.291523066157877	0.022246121467807606	0.5111792603085913	0.681364008937859	0	Ns
CJJ81176_0910	-0.06309913579828398	-0.03823710641267017	0.7603857241376031	0.8642307651932674	0	Ns
CJJ81176_0911	-0.5688619960057996	-0.46097205028687477	0.005863822142087721	0.031829240876794486	-1	Ns
CJJ81176_0912	0.06091293561449994	0.05274063444835775	0.5777813983800564	0.7346094535933453	0	Ns
CJJ81176_0913	-1.165923429102567	-0.9500841709976794	7.782515989389604e-4	0.0068173314083525595	-1	Ns
CJJ81176_0914	-0.6757683223675528	-0.5960878772334001	2.1803377523498544e-4	0.002563331291742888	-1	Ns
